"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Score","Ros","+/-"
"*06k4w*","Cam Leiter","LAD","SP","6036","FA","22","CIN Wed 10:10PM","0","11%","0%"
"*01sfi*","DJ LeMahieu","NYY","2B,INF","5989","FA","38","COL Wed 7:05PM","0","1%","0%"
"*0791x*","John Lemm","STL","C","6037","FA","23","STL 6<br/>@SF 1","0","0%","0%"
"*05nsn*","Pedro Lemos","SEA","RP","6039","FA","23","TEX 1<br/>@SEA 3","0","0%","0%"
"*07787*","Grady Lenahan","(N/A)","OF","6040","FA","19","","0","0%","0%"
"*072yq*","Jordan Leon","(N/A)","SS,INF","6042","FA","16","","0","0%","0%"
"*06plk*","Luis Leon","MIA","OF","6043","FA","20","NYM Wed 6:40PM","0","0%","0%"
"*06v6b*","Luis Leon","CHC","OF","6044","FA","18","@MIL Wed 7:40PM","0","0%","0%"
"*05gdv*","Pedro Leon","PHI","OF","6045","FA","28","HOU Wed 6:40PM","0","4%","0%"
"*06rhk*","Santiago Leon","MIN","SS,INF","6046","FA","18","MIN 2<br/>@DET 7","0","1%","0%"
"*06uxj*","Dayne Leonard","CIN","C","6047","FA","26","@LAD Wed 10:10PM","0","0%","0%"
"*06l0f*","Ray Leonzi","(N/A)","OF","6049","FA","23","","0","0%","0%"
"*06hiv*","Carlos Lequerica","DET","RP","6050","FA","26","MIN 2<br/>@DET 7","0","0%","0%"
"*05tdl*","Dylan Lesko","TB","RP","6051","FA","23","@ATL Wed 7:15PM","0","12%","0%"
"*077nh*","David Leslie","NYY","SP","6052","FA","23","COL Wed 7:05PM","0","0%","0%"
"*03qqr*","Josh Lester","(N/A)","1B,3B,INF","6053","FA","32","","0","0%","0%"
"*0731v*","Jhoseph Leta","CLE","SS,INF","6054","FA","17","@BAL Wed 6:35PM","0","0%","0%"
"*05koi*","Luke Leto","(N/A)","SS,INF","6055","FA","23","","0","0%","0%"
"*06gjw*","Bishop Letson","MIL","SP","6056","FA","21","CHC Wed 7:40PM","0","16%","0%"
"*078vz*","Rohan Lettow","PIT","SP","6057","FA","21","@CHW Wed 7:40PM","0","0%","0%"
"*06ich*","Jhonny Level","SF","SS,INF","6058","FA","19","STL 6<br/>@SF 1","0","31%","0%"
"*06f1n*","Zach Levenson","STL","OF","6059","FA","24","STL 6<br/>@SF 1","0","1%","0%"
"*051bn*","Adam Leverett","SEA","SP","6060","FA","27","TEX 1<br/>@SEA 3","0","0%","0%"
"*066cj*","Tatem Levins","TB","C","6061","FA","27","@ATL Wed 7:15PM","0","0%","0%"
"*06mni*","Chris Levonas","(N/A)","SP","6062","FA","20","","0","1%","0%"
"*077er*","Mulivai Levu","CIN","1B,INF","6063","FA","22","@LAD Wed 10:10PM","0","0%","0%"
"*0513n*","Brandon Lewis","(N/A)","1B,INF","6064","FA","27","","0","0%","0%"
"*060hm*","Cory Lewis","MIN","SP,RP","6065","FA","25","MIN 2<br/>@DET 7","0","2%","0%"
"*06pi9*","Dillon Lewis","MIA","OF","6066","FA","23","NYM Wed 6:40PM","0","6%","0%"
"*05h2x*","Ian Lewis","MIA","OF","6067","FA","23","NYM Wed 6:40PM","0","1%","0%"
"*06qwi*","Kade Lewis","CLE","1B,INF","6069","FA","21","@BAL Wed 6:35PM","0","0%","0%"
"*06mnk*","Tyson Lewis","CIN","SS,INF","6070","FA","20","@LAD Wed 10:10PM","0","22%","0%"
"*06z7j*","Caleb Leys","DET","SP","6072","FA","23","MIN 2<br/>@DET 7","0","0%","0%"
"*076kv*","Yu-Lin Liao","MIL","3B,INF","6074","FA","19","CHC Wed 7:40PM","0","0%","0%"
"*077na*","Wil Libbert","ATL","SP","6075","FA","21","TB Wed 7:15PM","0","0%","0%"
"*06uxt*","Jecsua Liborius","LAD","RP","6077","FA","21","CIN Wed 10:10PM","0","0%","0%"
"*072yu*","Tyler Lichtenberger","(N/A)","SS,INF","6078","FA","20","","0","0%","0%"
"*06mdo*","Yorman Licourt","TOR","OF","6079","FA","22","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*060gl*","Ahbram Liendo","BOS","3B,SS,INF","6080","FA","22","LAA Wed 6:45PM","0","0%","0%"
"*06y48*","Mason Ligenza","LAD","OF","6081","FA","19","CIN Wed 10:10PM","0","0%","0%"
"*06ron*","Karson Ligon","TOR","SP","6082","FA","23","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06mpy*","Christian Lim","(N/A)","SP","6083","FA","21","","0","0%","0%"
"*06mek*","Denny Lima","CHW","SP","6084","FA","22","PIT Wed 7:40PM","0","0%","0%"
"*05151*","Michael Limoncelli","(N/A)","SP,RP","6085","FA","26","","0","0%","0%"
"*0793t*","Chang Tzu-Chun Lin","MIL","SP","6086","FA","20","CHC Wed 7:40PM","0","0%","0%"
"*06cn1*","Chen-Wei Lin","STL","SP","6087","FA","24","STL 6<br/>@SF 1","0","4%","0%"
"*077b8*","Chun Hsi Lin","PIT","SP","6088","FA","18","@CHW Wed 7:40PM","0","0%","0%"
"*0769n*","Eric Lin","TB","RP","6089","FA","23","@ATL Wed 7:15PM","0","0%","0%"
"*077ym*","Jui-Chieh Lin","MIN","SP","6090","FA","24","MIN 2<br/>@DET 7","0","0%","0%"
"*041zx*","Lyle Lin","(N/A)","C","6091","FA","29","","0","0%","0%"
"*06rmx*","Po-Chun Lin","SEA","SP","6092","FA","20","TEX 1<br/>@SEA 3","0","1%","0%"
"*06c2c*","Sheng-En Lin","CIN","UT,SP","6093","FA","21","@LAD Wed 10:10PM","0","2%","0%"
"*06op3*","Wei-En Lin","ATH","SP,RP","6094","FA","20","TOR 0<br/>@ATH 2 F","0","17%","0%"
"*061wi*","Yu-Min Lin","ARI","SP","6095","FA","23","@KC Wed 7:40PM","0","5%","0%"
"*06l0n*","Sean Paul Linan","NYY","SP","6096","FA","21","COL Wed 7:05PM","0","6%","0%"
"*066rz*","Jonathan Linares","LAA","C","6098","FA","21","@BOS Wed 6:45PM","0","0%","0%"
"*05j90*","Oswaldo Linares","SD","C","6099","FA","23","WSH 2<br/>@SD 3","0","0%","0%"
"*078rj*","Colin Linder","MIA","SP,RP","6103","FA","22","NYM Wed 6:40PM","0","0%","0%"
"*051if*","Jeff Lindgren","(N/A)","SP,RP","6104","FA","29","","0","0%","0%"
"*06eko*","Andrew Lindsey","TB","SP","6106","FA","26","@ATL Wed 7:15PM","0","0%","0%"
"*06kxe*","Kellon Lindsey","LAD","SS,INF","6107","FA","20","CIN Wed 10:10PM","0","13%","0%"
"*05mrg*","Brady Lindsly","(N/A)","C","6108","FA","28","","0","0%","0%"
"*06qnf*","Jack Lines","TB","2B,INF","6109","FA","20","@ATL Wed 7:15PM","0","0%","0%"
"*06hs8*","Matthew Linskey","(N/A)","RP","6110","FA","24","","0","0%","0%"
"*0612z*","Trey Lipscomb","WSH","1B,3B,SS,INF","6114","FA","26","WSH 2<br/>@SD 3","0","3%","0%"
"*066is*","Trey Lipsey","(N/A)","OF","6115","FA","23","","0","0%","0%"
"*074af*","Tony Lira","(N/A)","1B,INF","6117","FA","20","","0","0%","0%"
"*06ek1*","Angel Liranzo","PHI","SP","6118","FA","20","HOU Wed 6:40PM","0","0%","0%"
"*04af8*","Jesus Liranzo","(N/A)","RP","6119","FA","31","","0","0%","0%"
"*06c3o*","Joshua Liranzo","BAL","3B,SS,INF","6120","FA","20","CLE Wed 6:35PM","0","1%","0%"
"*05r64*","Thayron Liranzo","DET","C","6121","FA","23","MIN 2<br/>@DET 7","0","17%","0%"
"*06lwm*","Raily Liriano","ARI","OF","6123","FA","19","@KC Wed 7:40PM","0","0%","0%"
"*0776r*","Jefer Lista","MIL","1B,INF","6124","FA","18","CHC Wed 7:40PM","0","0%","0%"
"*073u6*","James Litman","(N/A)","SP","6125","FA","20","","0","0%","0%"
"*05mlv*","Christian Little","SEA","SP","6126","FA","23","TEX 1<br/>@SEA 3","0","1%","0%"
"*0513z*","Jack Little","DET","RP","6127","FA","28","MIN 2<br/>@DET 7","0","0%","0%"
"*06qro*","Jordan Little","CIN","RP","6128","FA","23","@LAD Wed 10:10PM","0","0%","0%"
"*0311w*","Ben Lively","CLE","SP","6130","FA","34","@BAL Wed 6:35PM","0","3%","0%"
"*06yxi*","Dean Livingston","ARI","SP","6131","FA","20","@KC Wed 7:40PM","0","3%","0%"
"*06rlq*","Jesus Lizardo","PIT","C","6132","FA","19","@CHW Wed 7:40PM","0","0%","0%"
"*05n5o*","Victor Lizarraga","SD","SP","6133","FA","22","WSH 2<br/>@SD 3","0","2%","0%"
"*04aza*","Mauricio Llovera","(N/A)","RP","6134","FA","30","","0","0%","0%"
"*05ynv*","Daniel Lloyd","BAL","RP","6135","FA","26","CLE Wed 6:35PM","0","0%","0%"
"*06zfn*","Jaiden Lo Re","BAL","SS,INF","6137","FA","19","CLE Wed 6:35PM","0","6%","0%"
"*078kh*","Jayden Lobliner","STL","C","6139","FA","22","STL 6<br/>@SF 1","0","0%","0%"
"*062yn*","Inmer Lobo","PIT","RP","6140","FA","22","@CHW Wed 7:40PM","0","0%","0%"
"*06htt*","Ryan Lobus","TEX","RP","6141","FA","26","TEX 1<br/>@SEA 3","0","0%","0%"
"*06qte*","Fulton Lockhart","LAA","RP","6142","FA","22","@BOS Wed 6:45PM","0","0%","0%"
"*05yeu*","Lael Lockhart","SEA","SP","6143","FA","28","TEX 1<br/>@SEA 3","0","0%","0%"
"*06opa*","Griffin Lockwood-Powell","LAD","C","6145","FA","28","CIN Wed 10:10PM","0","0%","0%"
"*06se7*","Alex Lodise","ATL","SS,INF","6146","FA","22","TB Wed 7:15PM","0","7%","0%"
"*073kd*","Jordan Lodise","(N/A)","SS,INF","6147","FA","19","","0","0%","0%"
"*06rud*","Kyle Lodise","CHW","SS,INF","6148","FA","22","PIT Wed 7:40PM","0","3%","0%"
"*06h91*","Justin Loer","COL","RP","6149","FA","23","@NYY Wed 7:05PM","0","0%","0%"
"*066fm*","Joshua Loeschorn","PIT","RP","6150","FA","26","@CHW Wed 7:40PM","0","0%","0%"
"*067yg*","Bradley Loftin","(N/A)","SP","6151","FA","22","","0","0%","0%"
"*066co*","Gavin Logan","ARI","C","6154","FA","26","@KC Wed 7:40PM","0","0%","0%"
"*06yud*","Sean Loggie","(N/A)","SP","6155","FA","18","","0","0%","0%"
"*06zqn*","Camden Lohman","NYM","SP","6157","FA","19","@MIA Wed 6:40PM","0","1%","0%"
"*06ibi*","Caleb Lomavita","WSH","C","6159","FA","23","WSH 2<br/>@SD 3","0","3%","0%"
"*06ih0*","Jacob Lombard","MIA","SS,INF","6160","FA","18","NYM Wed 6:40PM","0","5%","0%"
"*06yez*","Michael Lombardi","KC","SP,RP","6161","FA","22","ARI Wed 7:40PM","0","5%","0%"
"*05uc9*","Ethan Long","SD","1B,INF","6162","FA","25","WSH 2<br/>@SD 3","0","0%","0%"
"*078k8*","Griffin Long","TB","SP","6163","FA","18","@ATL Wed 7:15PM","0","0%","0%"
"*078s3*","Jake Long","LAA","OF","6165","FA","22","@BOS Wed 6:45PM","0","0%","0%"
"*06fwm*","Jonathon Long","MIA","1B,INF","6166","FA","24","NYM Wed 6:40PM","0","21%","0%"
"*06fqm*","Justin Long","ATL","RP","6167","FA","24","TB Wed 7:15PM","0","0%","0%"
"*077ny*","Maddox Long","DET","RP","6168","FA","25","MIN 2<br/>@DET 7","0","0%","0%"
"*06bxl*","Ryan Long","BAL","SP,RP","6169","FA","26","CLE Wed 6:35PM","0","0%","0%"
"*06r4j*","Anthony Longo","KC","C","6172","FA","19","ARI Wed 7:40PM","0","0%","0%"
"*06hpz*","Aidan Longwell","COL","1B,INF","6173","FA","24","@NYY Wed 7:05PM","0","0%","0%"
"*06qrc*","Eric Loomis","TEX","RP","6174","FA","24","TEX 1<br/>@SEA 3","0","0%","0%"
"*03wkr*","Alejo Lopez","KC","2B,3B,INF,OF","6176","FA","30","ARI Wed 7:40PM","0","0%","0%"
"*078lv*","Augie Lopez","SD","C","6177","FA","21","WSH 2<br/>@SD 3","0","0%","0%"
"*06rp7*","Carlos Lopez","CLE","RP","6178","FA","20","@BAL Wed 6:35PM","0","0%","0%"
"*0776f*","Cesar Lopez","NYY","C","6179","FA","17","COL Wed 7:05PM","0","0%","0%"
"*06rp8*","Chris Lopez","STL","C","6180","FA","21","STL 6<br/>@SF 1","0","0%","0%"
"*06akd*","Christian Lopez","CIN","RP","6181","FA","20","@LAD Wed 10:10PM","0","0%","0%"
"*06bj6*","Daniel Lopez","KC","OF","6182","FA","20","ARI Wed 7:40PM","0","0%","0%"
"*07434*","Enyel Lopez","TEX","SP","6184","FA","21","TEX 1<br/>@SEA 3","0","0%","0%"
"*06aq6*","Fabian Lopez","(N/A)","SS,INF","6185","FA","20","","0","0%","0%"
"*06rhy*","Gabriel Lopez","COL","C","6186","FA","20","@NYY Wed 7:05PM","0","0%","0%"
"*06ux0*","Gerardo Lopez","PHI","SP","6187","FA","21","HOU Wed 6:40PM","0","0%","0%"
"*06rh0*","Hiverson Lopez","CLE","C","6275","FA","18","@BAL Wed 6:35PM","0","0%","0%"
"*076kw*","Jeison Lopez","ATH","OF","6190","FA","20","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*066op*","Jesus Lopez","TEX","C","6191","FA","21","TEX 1<br/>@SEA 3","0","0%","0%"
"*06sb4*","Jesus Lopez","SF","SP","6193","FA","21","STL 6<br/>@SF 1","0","0%","0%"
"*06rld*","Jose Lopez","NYM","SP","6199","FA","22","@MIA Wed 6:40PM","0","0%","0%"
"*06z5m*","Juan Lopez","WSH","RP","6201","FA","21","WSH 2<br/>@SD 3","0","0%","0%"
"*06pfc*","Leandro Lopez","TEX","RP","6202","FA","24","TEX 1<br/>@SEA 3","0","2%","0%"
"*066mc*","Reiner Lopez","STL","RP","6205","FA","20","STL 6<br/>@SF 1","0","1%","0%"
"*076s6*","Xavier Lopez","TB","SP","6208","FA","21","@ATL Wed 7:15PM","0","0%","0%"
"*06rs2*","Aneury Lora","SEA","RP","6209","FA","22","TEX 1<br/>@SEA 3","0","0%","0%"
"*06l4z*","Nestor Lorant","CIN","SP","6210","FA","24","@LAD Wed 10:10PM","0","1%","0%"
"*06yub*","Denton Lord","(N/A)","SP","6211","FA","18","","0","0%","0%"
"*06ca0*","Kiefer Lord","BAL","SP","6212","FA","24","CLE Wed 6:35PM","0","2%","0%"
"*06u6d*","David Lorduy","CIN","SP","6213","FA","22","@LAD Wed 10:10PM","0","0%","0%"
"*06cex*","Abel Lorenzo","LAD","OF","6214","FA","21","CIN Wed 10:10PM","0","0%","0%"
"*06rl2*","Francisco Loreto","PIT","3B,INF","6215","FA","19","@CHW Wed 7:40PM","0","0%","0%"
"*06dn1*","Nick Lorusso","NYM","1B,3B,INF","6216","FA","25","@MIA Wed 6:40PM","0","0%","0%"
"*072ee*","Qrey Lott","SD","OF","6217","FA","21","WSH 2<br/>@SD 3","0","0%","0%"
"*062sf*","Ryan Loutos","SEA","RP","6218","FA","27","TEX 1<br/>@SEA 3","0","0%","0%"
"*06yyh*","Carter Lovasz","ATL","RP","6219","FA","23","TB Wed 7:15PM","0","0%","0%"
"*05uo3*","Austin Love","STL","RP","6220","FA","27","STL 6<br/>@SF 1","0","0%","0%"
"*07319*","Enrique Lovera","MIL","OF","6221","FA","17","CHC Wed 7:40PM","0","0%","0%"
"*06qev*","Eli Lovich","CHC","OF","6222","FA","21","@MIL Wed 7:40PM","0","1%","0%"
"*06zi2*","Jackson Lovich","NYY","1B,INF","6223","FA","22","COL Wed 7:05PM","0","3%","0%"
"*05y4o*","Quinton Low","MIL","SP","6224","FA","24","CHC Wed 7:40PM","0","0%","0%"
"*06586*","Isaiah Lowe","SD","SP","6226","FA","23","WSH 2<br/>@SD 3","0","2%","0%"
"*075we*","Bo Lowrance","LAD","3B,INF","6227","FA","18","CIN Wed 10:10PM","0","1%","0%"
"*06mfj*","Geuri Lubo","CHC","OF","6228","FA","22","@MIL Wed 7:40PM","0","0%","0%"
"*078kz*","Trevor Lucas","SEA","3B,INF","6230","FA","21","TEX 1<br/>@SEA 3","0","0%","0%"
"*06xy3*","Yaxson Lucena","STL","OF","6231","FA","19","STL 6<br/>@SF 1","0","0%","0%"
"*06l52*","Ismael Luciano","COL","SP,RP","6232","FA","23","@NYY Wed 7:05PM","0","0%","0%"
"*06nuc*","Ivan Luciano","ARI","C","6233","FA","19","@KC Wed 7:40PM","0","1%","0%"
"*04ooy*","Marco Luciano","NYY","OF","6235","FA","24","COL Wed 7:05PM","0","11%","0%"
"*06r4l*","Sandy Luciano","KC","OF","6236","FA","19","ARI Wed 7:40PM","0","0%","0%"
"*061zq*","Waner Luciano","HOU","3B,INF","6237","FA","21","@PHI Wed 6:40PM","0","1%","0%"
"*065v7*","Kyle Luckham","WSH","SP","6238","FA","26","WSH 2<br/>@SD 3","0","0%","0%"
"*04py1*","Nick Lucky","NYM","2B,SS,INF","6239","FA","26","@MIA Wed 6:40PM","0","0%","0%"
"*03dt6*","Drew Lugbauer","(N/A)","1B,3B,INF","6240","FA","30","","0","0%","0%"
"*06tlm*","Alejandro Lugo","(N/A)","RP","6241","FA","24","","0","0%","0%"
"*064eu*","Andy Lugo","MIN","1B,3B,INF","6242","FA","22","MIN 2<br/>@DET 7","0","0%","0%"
"*06mn9*","Cesar Lugo","CHC","OF","6243","FA","19","@MIL Wed 7:40PM","0","0%","0%"
"*06ica*","Joswa Lugo","LAA","SS,INF","6246","FA","19","@BOS Wed 6:45PM","0","6%","0%"
"*04ymb*","William Lugo","(N/A)","2B,3B,SS,INF","6248","FA","24","","0","0%","0%"
"*06akj*","Wilmer Lugo","NYM","RP","6249","FA","20","@MIA Wed 6:40PM","0","0%","0%"
"*06rhs*","Yoneiker Lugo","MIL","C","6250","FA","19","CHC Wed 7:40PM","0","0%","0%"
"*061zn*","Jansel Luis","ARI","2B,3B,INF","6251","FA","21","@KC Wed 7:40PM","0","6%","0%"
"*066mb*","Yerlin Luis","CLE","OF","6252","FA","21","@BAL Wed 6:35PM","0","0%","0%"
"*06v4r*","Rylan Lujo","LAA","3B,INF","6253","FA","21","@BOS Wed 6:45PM","0","0%","0%"
"*06ywa*","Reese Lumpkin","SEA","RP","6254","FA","24","TEX 1<br/>@SEA 3","0","0%","0%"
"*06ruf*","Alexey Lumpuy","CHC","OF","6255","FA","22","@MIL Wed 7:40PM","0","0%","0%"
"*07261*","Emanuel Luna","STL","OF","6257","FA","17","STL 6<br/>@SF 1","0","14%","0%"
"*06njt*","Esteban Luna","BAL","SP","6258","FA","19","CLE Wed 6:35PM","0","0%","0%"
"*06cmo*","Jorge Luna","NYY","SP","6260","FA","21","COL Wed 7:05PM","0","0%","0%"
"*072p4*","Adrian Lunar","KC","C","6261","FA","17","ARI Wed 7:40PM","0","0%","0%"
"*06ma5*","Darrel Lunar","WSH","SP","6262","FA","20","WSH 2<br/>@SD 3","0","0%","0%"
"*06rsc*","Logan Lunceford","LAD","SP","6263","FA","22","CIN Wed 10:10PM","0","0%","0%"
"*073sh*","Ethan Lund","(N/A)","SP","6264","FA","21","","0","0%","0%"
"*06qr2*","Wyatt Lunsford-Shenkman","SEA","RP","6265","FA","23","TEX 1<br/>@SEA 3","0","0%","0%"
"*078tt*","Travis Lutz","CLE","SP","6267","FA","23","@BAL Wed 6:35PM","0","0%","0%"
"*066f2*","John Lynch","(N/A)","SP","6270","FA","25","","0","0%","0%"
"*06uwr*","Ryan Lynch","SD","RP","6271","FA","21","WSH 2<br/>@SD 3","0","0%","0%"
"*06z47*","Isaac Lyon","WSH","SP","6272","FA","22","WSH 2<br/>@SD 3","0","0%","0%"
"*066le*","Jared Lyons","CIN","SP,RP","6273","FA","25","@LAD Wed 10:10PM","0","0%","0%"
"*06zex*","Mason Lytle","HOU","OF","6274","FA","25","@PHI Wed 6:40PM","0","0%","0%"
"*0657c*","Will Mabrey","ARI","RP","6277","FA","25","@KC Wed 7:40PM","0","1%","0%"
"*06rpq*","Djean Macares","SF","OF","6286","FA","18","STL 6<br/>@SF 1","0","0%","0%"
"*06z46*","Danny Macchiarola","SEA","SP","6287","FA","22","TEX 1<br/>@SEA 3","0","0%","0%"
"*077yi*","Cort MacDonald","COL","OF","6279","FA","23","@NYY Wed 7:05PM","0","0%","0%"
"*06qrm*","Zach MacDonald","DET","OF","6280","FA","23","MIN 2<br/>@DET 7","0","0%","0%"
"*06z66*","Juan Macero","LAD","3B,INF","6289","FA","18","CIN Wed 10:10PM","0","0%","0%"
"*041qc*","Travis MacGregor","NYY","RP","6281","FA","28","COL Wed 7:05PM","0","0%","0%"
"*06qk1*","Austin Machado","ATL","C","6292","FA","25","TB Wed 7:15PM","0","0%","0%"
"*06rq3*","Diago Machado","SEA","OF","6293","FA","21","TEX 1<br/>@SEA 3","0","0%","0%"
"*06tzx*","Johan Machado","MIA","3B,SS,INF","6295","FA","18","NYM Wed 6:40PM","0","0%","0%"
"*06nz1*","Antonis Macias","TEX","2B,INF","6297","FA","21","TEX 1<br/>@SEA 3","0","0%","0%"
"*06yn1*","Dallas Macias","ATL","OF","6298","FA","22","TB Wed 7:15PM","0","0%","0%"
"*06rsq*","Johan Macias","LAA","2B,SS,INF","6299","FA","23","@BOS Wed 6:45PM","0","0%","0%"
"*04puv*","Josh Maciejewski","(N/A)","RP","6300","FA","31","","0","0%","0%"
"*04ptr*","Willie MacIver","SEA","C","6282","FA","29","TEX 1<br/>@SEA 3","0","1%","0%"
"*06yar*","Landon Mack","(N/A)","SP","6302","FA","21","","0","0%","0%"
"*06zi1*","Zack Mack","NYM","RP","6303","FA","23","@MIA Wed 6:40PM","0","0%","0%"
"*05mrk*","Dylan MacLean","TEX","SP,RP","6283","FA","24","TEX 1<br/>@SEA 3","0","1%","0%"
"*05rek*","Christian MacLeod","MIA","SP,RP","6284","FA","26","NYM Wed 6:40PM","0","0%","0%"
"*06zew*","Coleman MacRae","HOU","SP","6285","FA","22","@PHI Wed 6:40PM","0","0%","0%"
"*05ym9*","Jake Madden","COL","RP","6305","FA","24","@NYY Wed 7:05PM","0","1%","0%"
"*06yyg*","Riley Maddox","WSH","SP,RP","6306","FA","0","WSH 2<br/>@SD 3","0","0%","0%"
"*0527f*","Kevin Made","WSH","2B,SS,INF","6308","FA","23","WSH 2<br/>@SD 3","0","3%","0%"
"*074vt*","Alex Madera","CHC","SS,INF","6310","FA","25","@MIL Wed 7:40PM","0","0%","0%"
"*06r44*","Steven Madero","DET","1B,INF","6311","FA","19","MIN 2<br/>@DET 7","0","0%","0%"
"*04ptu*","Ben Madison","(N/A)","SP,RP","6312","FA","28","","0","0%","0%"
"*077z9*","Bear Madliak","ATH","C","6313","FA","23","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*070by*","Truitt Madonna","SD","C","6314","FA","19","WSH 2<br/>@SD 3","0","0%","0%"
"*078ou*","Jacob Madrid","NYM","C","6315","FA","18","@MIA Wed 6:40PM","0","0%","0%"
"*04ejw*","Bligh Madris","STL","1B,INF","6316","FA","30","STL 6<br/>@SF 1","0","0%","0%"
"*06zgq*","Kendrey Maduro","LAA","3B,INF","6318","FA","22","@BOS Wed 6:45PM","0","0%","0%"
"*06ulu*","Fermin Magallanes","BAL","RP","6319","FA","24","CLE Wed 6:35PM","0","0%","0%"
"*06yys*","Mario Magana","(N/A)","OF","6320","FA","20","","0","0%","0%"
"*06pmw*","Bryan Magdaleno","TEX","RP","6321","FA","25","TEX 1<br/>@SEA 3","0","0%","0%"
"*07926*","Isaiah Magdaleno","TOR","SP","6322","FA","21","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06qsg*","Ryan Magdic","ATH","RP","6323","FA","26","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06qke*","Grant Magill","CHW","C","6326","FA","25","PIT Wed 7:40PM","0","0%","0%"
"*0778e*","Wills Maginnis","BOS","1B,INF","6327","FA","21","LAA Wed 6:45PM","0","0%","0%"
"*051bg*","Andrew Magno","BAL","RP","6328","FA","28","CLE Wed 6:35PM","0","0%","0%"
"*05ogx*","Solomon Maguire","(N/A)","OF","6329","FA","23","","0","0%","0%"
"*06yyf*","Lucas Mahlstedt","LAA","RP","6330","FA","23","@BOS Wed 6:45PM","0","0%","0%"
"*06dq6*","Jack Mahoney","COL","SP","6331","FA","25","@NYY Wed 7:05PM","0","1%","0%"
"*06uy0*","Jack Mahoney","ATH","RP","6332","FA","27","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*05xu6*","Adam Maier","SEA","SP","6333","FA","24","TEX 1<br/>@SEA 3","0","1%","0%"
"*078yz*","Keaton Maiorana","MIL","SP,RP","6334","FA","18","CHC Wed 7:40PM","0","0%","0%"
"*0401b*","Kevin Maitan","(N/A)","1B,INF","6335","FA","26","","0","0%","0%"
"*06z5b*","Cesar Maiz","CIN","SP","6336","FA","18","@LAD Wed 10:10PM","0","0%","0%"
"*06nm0*","Aidan Major","CLE","SP","6337","FA","23","@BAL Wed 6:35PM","0","0%","0%"
"*06hub*","Alex Makarewich","LAD","RP","6338","FA","24","CIN Wed 10:10PM","0","0%","0%"
"*06qkd*","Alec Makarewicz","CHW","1B,3B,INF","6339","FA","25","PIT Wed 7:40PM","0","0%","0%"
"*067z5*","Shugo Maki","(N/A)","2B,INF","6340","FA","28","","0","0%","0%"
"*060oi*","Chance Mako","(N/A)","SP","6341","FA","22","","0","0%","0%"
"*06uwp*","Cooper Malamazian","(N/A)","SS,INF","6342","FA","20","","0","0%","0%"
"*066l8*","Aidan Maldonado","MIL","RP","6343","FA","26","CHC Wed 7:40PM","0","0%","0%"
"*06cmg*","Cam Maldonado","SF","OF","6345","FA","22","STL 6<br/>@SF 1","0","2%","0%"
"*0620s*","Gerelmi Maldonado","SF","SP","6346","FA","22","STL 6<br/>@SF 1","0","1%","0%"
"*021t6*","Martin Maldonado","SD","C","6347","FA","40","WSH 2<br/>@SD 3","0","0%","0%"
"*0603j*","Nick Maldonado","MIA","RP","6348","FA","26","NYM Wed 6:40PM","0","0%","0%"
"*06qij*","Josh Mallitz","SD","RP","6350","FA","24","WSH 2<br/>@SD 3","0","0%","0%"
"*05uy1*","Justyn-Henry Malloy","TB","OF","6351","FA","26","@ATL Wed 7:15PM","0","3%","0%"
"*0780h*","Tanner Mally","SF","OF","6352","FA","22","STL 6<br/>@SF 1","0","0%","0%"
"*06h00*","Rorik Maltrud","CLE","SP","6354","FA","26","@BAL Wed 6:35PM","0","0%","0%"
"*06rix*","Alexander Mambel","BOS","1B,INF","6355","FA","20","LAA Wed 6:45PM","0","0%","0%"
"*0779s*","Jeyver Manaure","ARI","SP","6356","FA","20","@KC Wed 7:40PM","0","0%","0%"
"*066jq*","Joey Mancini","HOU","SP,RP","6357","FA","25","@PHI Wed 6:40PM","0","0%","0%"
"*078l8*","Mike Mancini","SF","2B,INF","6358","FA","23","STL 6<br/>@SF 1","0","0%","0%"
"*06qp0*","Thomas Mangus","CHC","RP","6359","FA","23","@MIL Wed 7:40PM","0","0%","0%"
"*072ic*","Rocco Maniscalco","STL","SS,INF","6360","FA","17","STL 6<br/>@SF 1","0","1%","0%"
"*04pr2*","Devin Mann","(N/A)","1B,3B,INF","6361","FA","29","","0","0%","0%"
"*06hx0*","Hunter Mann","COL","RP","6362","FA","25","@NYY Wed 7:05PM","0","0%","0%"
"*06do7*","Luke Mann","ATH","1B,3B,INF","6363","FA","26","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06ih7*","Chusei Mannami","(N/A)","1B,INF","6364","FA","26","","0","0%","0%"
"*075l1*","Grant Manning","WSH","RP","6365","FA","25","WSH 2<br/>@SD 3","0","0%","0%"
"*05jq4*","Timmy Manning","(N/A)","RP","6368","FA","24","","0","0%","0%"
